,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken,married,car_possesion,offspring
865,21.0,0.0,2,25.0,1,1,2.0,5.0,basic,3.0,2.0,0,4,executive,262605.0,1,0,1,1
866,41.0,0.0,2,32.0,1,1,2.0,5.0,deluxe,3.0,1.0,0,4,manager,333630.0,0,2,0,1
867,37.0,1.0,2,7.0,1,1,2.0,5.0,basic,3.0,4.0,0,3,executive,316545.0,0,0,1,1
868,37.0,1.0,2,6.0,2,1,2.0,5.0,basic,3.0,5.0,0,4,executive,321120.0,0,2,1,1
869,50.0,1.0,2,14.0,0,0,1.0,3.0,king,3.0,2.0,0,2,vp,530895.0,0,2,1,0
870,51.0,1.0,1,16.0,0,0,1.0,3.0,superdeluxe,3.0,1.0,0,2,avp,560550.0,0,3,1,0
871,40.0,0.0,2,8.0,1,0,2.0,5.0,standard,3.0,2.0,1,2,seniormanager,435585.0,0,0,0,1
872,37.0,0.0,3,7.0,0,1,2.0,5.0,standard,4.0,2.0,0,3,seniormanager,470970.0,0,2,1,1
873,33.0,0.0,2,23.0,0,0,2.0,5.0,deluxe,3.0,3.0,0,4,manager,323160.0,0,2,0,1
874,36.0,0.0,1,13.0,1,1,2.0,5.0,standard,3.0,2.0,0,2,seniormanager,441165.0,0,1,0,1
875,38.0,1.0,1,12.0,1,0,3.0,5.0,deluxe,3.0,3.0,0,3,manager,310000.0,0,2,1,2
876,20.0,0.0,1,16.0,1,0,3.0,5.0,basic,3.0,3.0,0,3,executive,343230.0,0,2,1,2
877,39.0,1.0,1,7.0,1,0,2.0,5.0,basic,3.0,4.0,0,3,executive,307905.0,0,3,0,1
878,39.0,1.0,1,25.0,1,0,2.0,5.0,deluxe,4.0,7.0,0,4,manager,348840.0,0,1,0,1
879,19.0,1.0,1,8.0,1,0,3.0,5.0,basic,4.0,7.0,0,5,executive,300000.0,1,3,1,2
880,35.0,0.0,3,17.0,1,1,3.0,5.0,standard,3.0,2.0,0,4,seniormanager,323160.0,0,3,1,2
881,29.0,1.0,1,7.0,0,0,3.0,5.0,basic,3.0,2.0,0,3,executive,401580.0,0,2,1,2
882,26.0,1.0,1,8.0,0,0,3.0,5.0,basic,3.0,3.0,0,5,executive,357120.0,0,2,1,2
883,40.0,0.0,1,9.0,0,1,2.0,5.0,superdeluxe,3.0,2.0,0,3,avp,547680.0,0,2,1,1
884,27.0,1.0,1,8.0,0,0,2.0,5.0,basic,3.0,3.0,0,4,executive,298635.0,0,2,1,1
885,30.0,0.0,1,7.0,0,0,3.0,5.0,basic,3.0,7.0,0,3,executive,267495.0,0,0,1,2
886,30.0,0.0,1,22.0,0,0,2.0,5.0,basic,3.0,3.0,0,4,executive,310000.0,0,3,1,1
887,55.0,1.0,1,32.0,0,1,2.0,5.0,deluxe,3.0,1.0,0,4,manager,300000.0,0,2,1,1
888,51.0,1.0,1,18.0,0,1,3.0,5.0,deluxe,4.0,6.0,0,5,manager,550000.0,0,3,1,2
889,30.0,0.0,1,13.0,0,0,2.0,5.0,deluxe,3.0,1.0,0,5,manager,299370.0,0,2,1,1
890,40.0,1.0,1,9.0,1,0,3.0,6.0,basic,3.0,5.0,0,4,executive,310000.0,0,3,0,2
891,32.0,0.0,2,9.0,1,1,1.0,5.0,basic,3.0,3.0,0,3,executive,256455.0,0,0,0,0
892,51.0,0.0,2,17.0,1,0,1.0,6.0,basic,3.0,5.0,0,2,executive,301215.0,0,0,1,0
893,38.0,1.0,1,8.0,0,1,3.0,6.0,basic,3.0,5.0,0,3,executive,312480.0,0,0,1,2
894,18.0,1.0,2,9.0,0,1,2.0,5.0,standard,4.0,3.0,1,3,seniormanager,412260.0,0,0,1,1
895,45.0,1.0,1,10.0,1,0,2.0,5.0,deluxe,3.0,3.0,0,3,manager,319740.0,0,2,0,1
896,45.0,1.0,2,9.0,1,1,3.0,5.0,deluxe,4.0,3.0,0,1,manager,342060.0,0,3,0,2
897,54.0,0.0,2,9.0,0,0,2.0,6.0,standard,3.0,5.0,0,3,seniormanager,349260.0,1,2,0,1
898,54.0,1.0,1,28.0,0,0,3.0,5.0,superdeluxe,3.0,5.0,0,4,avp,545625.0,0,2,0,-1
899,,0.0,1,8.0,1,0,3.0,3.0,superdeluxe,3.0,2.0,0,4,avp,,0,3,1,0
900,49.0,0.0,1,7.0,2,0,2.0,4.0,basic,3.0,7.0,0,2,executive,500000.0,0,0,1,0
901,46.0,1.0,2,11.0,0,0,3.0,4.0,king,3.0,,0,2,vp,459615.0,0,2,1,2
902,37.0,1.0,1,10.0,1,0,3.0,4.0,basic,3.0,3.0,0,2,executive,323670.0,1,0,0,2
903,40.0,1.0,3,11.0,1,1,2.0,2.0,standard,4.0,7.0,0,2,seniormanager,440000.0,0,3,1,1
904,41.0,0.0,2,,1,0,2.0,3.0,deluxe,3.0,3.0,0,2,manager,300000.0,0,2,0,1
905,28.0,1.0,2,34.0,1,1,2.0,3.0,deluxe,3.0,2.0,0,2,manager,339825.0,0,2,0,1
906,54.0,1.0,2,34.0,1,1,2.0,3.0,standard,3.0,5.0,0,2,seniormanager,341640.0,0,2,1,1
907,37.0,1.0,1,15.0,2,0,1.0,4.0,basic,4.0,1.0,0,4,executive,261960.0,1,0,0,0
908,49.0,0.0,2,8.0,2,1,1.0,4.0,standard,4.0,2.0,0,3,seniormanager,366465.0,0,2,1,0
909,32.0,0.0,1,9.0,1,1,1.0,4.0,basic,4.0,1.0,1,3,executive,274050.0,1,0,1,0
910,,1.0,1,8.0,1,1,2.0,1.0,basic,3.0,2.0,0,1,executive,267360.0,0,2,1,1
911,38.0,0.0,1,9.0,1,0,2.0,3.0,basic,3.0,2.0,0,2,executive,260910.0,0,2,0,1
912,55.0,0.0,1,14.0,0,1,1.0,4.0,superdeluxe,5.0,5.0,0,4,avp,488490.0,0,0,1,0
913,33.0,0.0,2,22.0,0,0,1.0,4.0,standard,4.0,2.0,0,3,seniormanager,347490.0,0,1,0,0
914,50.0,1.0,1,11.0,0,0,2.0,2.0,deluxe,3.0,3.0,1,1,manager,400000.0,0,1,0,1
915,45.0,0.0,1,32.0,1,1,2.0,2.0,deluxe,3.0,3.0,1,2,manager,364365.0,0,1,0,1
916,25.0,0.0,2,32.0,1,1,1.0,4.0,basic,3.0,1.0,0,2,executive,252525.0,1,0,0,0
917,36.0,1.0,2,11.0,0,0,2.0,4.0,deluxe,3.0,5.0,0,2,manager,356520.0,0,3,0,1
918,48.0,0.0,2,7.0,1,0,1.0,4.0,basic,3.0,2.0,0,2,executive,242280.0,1,0,0,0
919,30.0,1.0,1,18.0,0,0,2.0,4.0,deluxe,3.0,2.0,0,2,manager,344520.0,0,3,1,1
920,25.0,0.0,1,14.0,1,0,1.0,4.0,basic,3.0,7.0,0,2,executive,300000.0,0,0,1,0
921,28.0,1.0,2,9.0,1,0,2.0,3.0,basic,3.0,2.0,0,3,executive,259050.0,0,2,0,1
922,34.0,0.0,2,,1,1,2.0,3.0,deluxe,3.0,3.0,0,4,manager,293505.0,0,0,1,1
923,22.0,0.0,2,17.0,1,0,2.0,,basic,3.0,1.0,0,4,executive,257865.0,1,2,1,1
924,41.0,1.0,2,7.0,1,1,2.0,3.0,deluxe,3.0,4.0,0,4,manager,326325.0,0,1,1,1
925,51.0,0.0,2,7.0,1,0,2.0,4.0,king,3.0,6.0,0,2,vp,500000.0,0,2,1,1
926,51.0,0.0,2,23.0,1,1,1.0,3.0,deluxe,4.0,1.0,0,4,manager,366045.0,0,3,1,0
927,53.0,0.0,3,14.0,1,0,1.0,3.0,superdeluxe,4.0,2.0,0,4,seniormanager,449235.0,0,0,0,0
928,57.0,0.0,3,17.0,1,0,1.0,3.0,superdeluxe,4.0,1.0,0,4,avp,400000.0,0,2,1,0
929,36.0,1.0,2,15.0,2,1,1.0,3.0,superdeluxe,4.0,1.0,0,3,avp,300000.0,0,3,1,0
930,37.0,0.0,2,13.0,1,1,1.0,3.0,standard,4.0,1.0,0,4,seniormanager,410000.0,0,3,1,0
931,,1.0,2,8.0,1,0,1.0,3.0,king,5.0,2.0,0,3,vp,300000.0,0,3,1,0
932,29.0,0.0,2,15.0,1,1,1.0,3.0,standard,4.0,2.0,0,3,seniormanager,352830.0,0,3,1,0
933,49.0,1.0,2,15.0,1,1,1.0,3.0,basic,4.0,5.0,0,3,executive,350955.0,0,3,1,0
934,37.0,0.0,2,18.0,2,0,1.0,3.0,basic,4.0,1.0,0,4,executive,252480.0,1,3,0,0
935,55.0,0.0,2,9.0,1,1,1.0,4.0,standard,4.0,4.0,0,4,seniormanager,400000.0,0,3,0,0
936,43.0,1.0,1,24.0,1,1,1.0,3.0,basic,4.0,1.0,0,4,executive,260000.0,0,0,1,0
937,45.0,1.0,2,17.0,1,0,1.0,3.0,basic,4.0,2.0,0,4,executive,261195.0,1,2,1,0
938,46.0,1.0,2,15.0,1,1,2.0,3.0,deluxe,4.0,2.0,0,4,manager,355785.0,0,2,1,-1
939,27.0,1.0,3,5.0,2,0,1.0,3.0,standard,4.0,2.0,0,4,seniormanager,400000.0,0,2,0,0
940,60.0,1.0,3,17.0,1,0,1.0,3.0,king,4.0,1.0,0,5,seniormanager,370000.0,0,2,1,0
941,52.0,0.0,2,11.0,1,0,1.0,3.0,basic,4.0,2.0,0,4,executive,268215.0,0,2,0,0
942,55.0,0.0,1,11.0,1,0,1.0,3.0,superdeluxe,5.0,4.0,0,4,avp,292830.0,0,3,1,0
943,48.0,0.0,1,12.0,2,1,1.0,3.0,standard,4.0,1.0,0,4,seniormanager,400000.0,0,1,1,0
944,24.0,1.0,1,7.0,2,0,1.0,3.0,basic,4.0,2.0,0,4,executive,267045.0,1,0,0,0
945,30.0,0.0,1,15.0,1,1,1.0,3.0,basic,4.0,2.0,0,3,executive,261045.0,1,2,1,0
946,34.0,0.0,2,17.0,0,0,2.0,2.0,deluxe,3.0,2.0,0,4,manager,344160.0,0,1,0,1
947,37.0,0.0,2,25.0,0,0,2.0,2.0,deluxe,3.0,3.0,0,4,manager,358860.0,0,1,1,1
948,,0.0,1,28.0,1,0,1.0,3.0,basic,4.0,1.0,1,3,executive,282600.0,1,3,0,0
949,33.0,0.0,1,8.0,2,1,1.0,3.0,basic,4.0,4.0,1,3,executive,258960.0,1,3,1,0
950,50.0,0.0,1,16.0,2,1,1.0,3.0,standard,4.0,2.0,1,3,seniormanager,444405.0,0,2,1,0
951,,1.0,1,18.0,2,1,1.0,3.0,basic,4.0,2.0,1,4,executive,280000.0,1,3,1,0
952,41.0,1.0,2,7.0,1,0,2.0,2.0,deluxe,3.0,2.0,1,3,manager,360000.0,0,2,0,1
953,31.0,0.0,2,14.0,0,1,1.0,3.0,standard,4.0,2.0,0,4,seniormanager,300000.0,0,3,1,0
954,50.0,0.0,1,17.0,0,0,1.0,3.0,superdeluxe,4.0,6.0,0,4,avp,458220.0,0,1,1,0
955,49.0,0.0,1,16.0,0,1,1.0,3.0,standard,4.0,5.0,0,4,seniormanager,363540.0,0,1,1,0
956,54.0,1.0,1,16.0,0,1,1.0,3.0,standard,4.0,2.0,0,4,seniormanager,372000.0,0,3,1,0
957,22.0,1.0,2,13.0,1,0,2.0,4.0,basic,3.0,3.0,0,2,executive,254130.0,1,0,0,1
958,31.0,1.0,3,24.0,0,0,2.0,3.0,standard,3.0,3.0,0,2,seniormanager,379020.0,1,2,1,1
959,51.0,0.0,3,16.0,0,1,2.0,3.0,standard,3.0,3.0,0,2,seniormanager,432825.0,0,1,1,1
960,54.0,1.0,2,12.0,1,0,2.0,3.0,king,3.0,5.0,0,1,vp,417405.0,0,2,0,1
961,40.0,0.0,3,14.0,1,1,2.0,3.0,deluxe,3.0,2.0,0,2,manager,347355.0,0,1,1,1
962,51.0,1.0,3,15.0,1,0,2.0,3.0,deluxe,3.0,7.0,0,1,manager,420270.0,0,2,1,1
963,49.0,1.0,2,30.0,1,0,2.0,3.0,deluxe,3.0,3.0,0,2,manager,400000.0,0,2,0,1
964,43.0,,3,,1,1,2.0,3.0,deluxe,3.0,1.0,0,2,manager,303285.0,0,0,1,1
965,52.0,1.0,2,28.0,1,0,2.0,3.0,deluxe,3.0,5.0,0,2,manager,346605.0,0,2,0,1
966,53.0,0.0,2,16.0,1,0,3.0,3.0,superdeluxe,3.0,3.0,0,1,avp,458550.0,0,2,1,2
967,33.0,1.0,1,21.0,1,1,2.0,1.0,basic,3.0,2.0,0,4,executive,266925.0,1,2,1,1
968,,1.0,1,23.0,2,0,2.0,2.0,basic,3.0,7.0,0,4,executive,,0,2,0,1
969,44.0,1.0,1,14.0,1,0,2.0,3.0,basic,3.0,4.0,0,5,executive,312195.0,0,2,0,1
970,37.0,1.0,2,13.0,1,0,3.0,4.0,basic,3.0,3.0,0,4,executive,345825.0,0,1,0,2
971,33.0,1.0,2,13.0,1,0,3.0,3.0,king,3.0,6.0,0,5,vp,400000.0,0,2,0,2
972,30.0,1.0,2,15.0,1,0,3.0,4.0,basic,3.0,7.0,0,5,executive,318525.0,0,1,0,2
973,,1.0,1,6.0,0,1,2.0,3.0,basic,3.0,1.0,0,4,executive,254790.0,1,0,1,1
974,38.0,0.0,2,16.0,0,1,1.0,3.0,standard,4.0,2.0,1,3,seniormanager,400000.0,0,1,0,0
975,29.0,1.0,3,17.0,0,1,2.0,3.0,deluxe,3.0,3.0,0,2,manager,324870.0,0,2,1,1
976,40.0,1.0,2,13.0,0,0,2.0,3.0,deluxe,3.0,3.0,0,2,manager,350000.0,0,3,1,1
977,48.0,1.0,2,6.0,1,0,2.0,3.0,deluxe,3.0,1.0,0,2,manager,300000.0,0,2,0,1
978,31.0,1.0,2,6.0,1,0,2.0,3.0,deluxe,3.0,3.0,0,2,manager,424350.0,0,2,1,1
979,39.0,0.0,2,13.0,0,0,2.0,3.0,deluxe,3.0,3.0,0,2,manager,316980.0,0,1,1,1
980,32.0,1.0,2,11.0,1,0,2.0,3.0,king,4.0,2.0,0,1,vp,555450.0,0,2,0,1
981,35.0,1.0,2,32.0,1,0,3.0,3.0,deluxe,3.0,5.0,0,2,manager,351060.0,0,2,0,2
982,40.0,0.0,2,27.0,1,1,2.0,3.0,deluxe,3.0,3.0,0,2,manager,349200.0,0,3,0,1
983,43.0,1.0,3,15.0,0,0,2.0,3.0,deluxe,3.0,3.0,0,1,manager,451395.0,0,1,0,1
984,30.0,0.0,2,33.0,1,1,2.0,3.0,deluxe,3.0,3.0,0,2,manager,344325.0,0,2,0,1
985,32.0,1.0,2,22.0,0,0,2.0,3.0,deluxe,3.0,2.0,0,1,manager,307890.0,0,3,0,1
986,42.0,1.0,3,13.0,1,0,2.0,3.0,deluxe,3.0,5.0,0,1,manager,345450.0,0,1,0,1
987,37.0,0.0,2,10.0,1,0,3.0,4.0,basic,3.0,3.0,0,2,executive,394320.0,0,1,0,2
988,40.0,0.0,2,16.0,0,0,2.0,3.0,deluxe,4.0,2.0,0,2,manager,330000.0,0,2,0,1
989,30.0,1.0,2,9.0,0,0,2.0,3.0,basic,3.0,2.0,0,1,executive,253110.0,0,3,0,1
990,30.0,1.0,2,8.0,0,0,2.0,3.0,basic,3.0,5.0,0,2,executive,332700.0,0,3,1,1
991,43.0,0.0,2,9.0,0,1,2.0,3.0,deluxe,3.0,5.0,0,2,manager,308460.0,0,3,0,1
992,35.0,0.0,2,14.0,0,0,2.0,3.0,deluxe,3.0,2.0,0,2,manager,390765.0,0,3,0,1
993,40.0,1.0,3,10.0,1,1,2.0,3.0,deluxe,3.0,2.0,0,1,manager,330000.0,0,3,1,1
994,41.0,0.0,2,26.0,1,1,2.0,3.0,deluxe,3.0,7.0,0,2,manager,336195.0,0,1,0,1
995,30.0,1.0,2,27.0,2,0,2.0,3.0,deluxe,3.0,5.0,0,2,manager,330000.0,0,1,0,1
996,27.0,0.0,2,14.0,1,0,2.0,3.0,basic,3.0,3.0,0,2,executive,307770.0,0,3,1,1
997,36.0,1.0,2,22.0,1,0,3.0,3.0,standard,3.0,1.0,0,2,seniormanager,381765.0,0,2,1,2
998,20.0,1.0,2,25.0,1,1,2.0,3.0,basic,3.0,3.0,0,2,executive,295620.0,1,0,0,1
999,38.0,0.0,3,21.0,0,1,2.0,3.0,deluxe,3.0,3.0,0,2,manager,342495.0,0,1,0,1
1000,45.0,1.0,2,30.0,0,0,2.0,3.0,deluxe,3.0,2.0,0,2,manager,317640.0,0,2,0,1
1001,40.0,0.0,2,13.0,1,0,2.0,3.0,deluxe,3.0,1.0,0,1,manager,340000.0,0,3,1,1
1002,42.0,1.0,2,34.0,0,1,2.0,3.0,deluxe,3.0,3.0,0,2,manager,318075.0,0,0,0,1
1003,47.0,1.0,2,14.0,0,1,3.0,3.0,standard,4.0,2.0,0,1,seniormanager,385545.0,0,2,0,2
1004,33.0,1.0,2,23.0,0,1,2.0,3.0,standard,3.0,5.0,0,2,seniormanager,348450.0,0,2,1,1
1005,43.0,1.0,2,10.0,1,0,3.0,3.0,standard,3.0,2.0,0,1,manager,365175.0,0,3,1,2
1006,41.0,1.0,2,7.0,0,1,3.0,3.0,standard,3.0,5.0,0,1,seniormanager,394530.0,0,1,0,2
1007,33.0,1.0,2,7.0,1,0,2.0,3.0,deluxe,3.0,7.0,0,2,manager,300000.0,1,2,0,1
1008,40.0,1.0,2,32.0,1,0,2.0,3.0,deluxe,3.0,3.0,0,2,manager,340320.0,0,3,1,1
1009,57.0,1.0,2,11.0,1,1,2.0,3.0,king,4.0,6.0,0,1,vp,521385.0,0,2,1,1
1010,45.0,1.0,2,14.0,1,0,2.0,3.0,standard,3.0,2.0,0,1,seniormanager,314655.0,0,2,1,1
1011,44.0,1.0,2,,0,0,2.0,4.0,deluxe,3.0,3.0,0,2,manager,307740.0,0,2,0,1
1012,30.0,1.0,2,21.0,0,0,2.0,3.0,basic,3.0,2.0,0,2,executive,256560.0,0,3,1,1
1013,32.0,0.0,2,15.0,0,0,3.0,3.0,standard,3.0,2.0,0,2,manager,300000.0,0,2,0,2
1014,42.0,0.0,1,,1,1,2.0,3.0,deluxe,3.0,3.0,0,2,manager,319830.0,0,3,1,1
1015,40.0,1.0,1,13.0,1,0,2.0,3.0,deluxe,3.0,4.0,0,2,manager,340000.0,0,2,1,1
1016,22.0,1.0,1,8.0,1,1,2.0,3.0,basic,3.0,3.0,0,1,executive,260475.0,0,0,0,1
1017,36.0,0.0,1,25.0,1,0,2.0,3.0,basic,3.0,3.0,0,2,executive,316575.0,0,3,0,1
1018,,1.0,1,7.0,1,0,2.0,3.0,basic,3.0,1.0,0,2,executive,263805.0,0,2,0,1
1019,50.0,1.0,2,10.0,1,1,2.0,4.0,deluxe,3.0,2.0,1,1,manager,365610.0,0,3,0,1
1020,25.0,1.0,2,,0,0,2.0,4.0,basic,3.0,3.0,1,2,executive,310845.0,1,0,0,1
1021,39.0,0.0,2,30.0,0,1,3.0,3.0,deluxe,4.0,6.0,1,2,manager,300000.0,0,1,1,2
1022,50.0,0.0,2,14.0,0,1,3.0,3.0,superdeluxe,3.0,4.0,0,2,avp,529785.0,0,0,1,2
1023,50.0,1.0,3,8.0,1,1,1.0,4.0,standard,4.0,2.0,0,2,seniormanager,362835.0,0,0,1,0
1024,37.0,1.0,2,15.0,0,0,2.0,3.0,king,3.0,2.0,0,2,vp,506400.0,0,2,0,1
1025,37.0,0.0,2,15.0,2,0,1.0,4.0,basic,4.0,1.0,0,2,executive,263925.0,1,0,0,0
1026,47.0,0.0,1,12.0,1,1,1.0,4.0,standard,4.0,2.0,0,2,seniormanager,450390.0,0,3,1,0
1027,51.0,1.0,2,15.0,0,1,1.0,4.0,superdeluxe,4.0,5.0,0,2,avp,470000.0,0,3,1,0
1028,47.0,0.0,1,13.0,0,1,1.0,4.0,standard,4.0,1.0,0,1,seniormanager,400000.0,0,2,0,0
1029,52.0,0.0,1,14.0,1,0,1.0,5.0,standard,4.0,6.0,0,3,seniormanager,374220.0,0,2,1,0
1030,37.0,1.0,2,15.0,1,0,3.0,3.0,standard,3.0,3.0,1,3,seniormanager,464940.0,0,2,0,2
1031,35.0,1.0,1,9.0,1,0,3.0,4.0,basic,3.0,6.0,0,4,executive,329610.0,0,0,1,2
1032,,1.0,1,24.0,1,1,3.0,3.0,basic,3.0,2.0,0,3,executive,,0,3,1,2
1033,34.0,1.0,1,7.0,1,1,2.0,3.0,basic,3.0,3.0,0,1,executive,400000.0,0,3,0,1
1034,30.0,1.0,1,10.0,0,1,3.0,3.0,deluxe,3.0,5.0,0,2,manager,324570.0,0,3,0,2
1035,48.0,1.0,1,10.0,2,1,3.0,3.0,basic,3.0,5.0,0,2,executive,311445.0,0,1,0,2
1036,27.0,1.0,1,8.0,1,0,2.0,3.0,basic,3.0,2.0,0,2,executive,372600.0,0,2,0,1
1037,47.0,1.0,1,8.0,1,0,3.0,3.0,basic,3.0,2.0,0,2,executive,262710.0,0,2,0,2
1038,29.0,0.0,1,24.0,1,0,2.0,3.0,basic,3.0,1.0,0,2,executive,266910.0,1,2,1,1
1039,30.0,1.0,1,15.0,0,1,2.0,3.0,deluxe,3.0,3.0,0,2,manager,400000.0,0,2,0,1
1040,42.0,1.0,1,25.0,2,0,2.0,4.0,deluxe,3.0,4.0,0,1,manager,320000.0,0,2,0,1
1041,42.0,0.0,1,8.0,0,0,3.0,3.0,standard,3.0,2.0,0,1,seniormanager,423645.0,0,1,0,2
1042,20.0,1.0,1,31.0,0,0,3.0,4.0,deluxe,3.0,2.0,0,2,manager,370560.0,0,0,0,2
1043,46.0,0.0,1,8.0,0,0,3.0,3.0,deluxe,3.0,1.0,0,2,manager,316605.0,0,2,1,2
1044,34.0,1.0,1,,1,1,2.0,3.0,deluxe,3.0,1.0,0,1,manager,286440.0,0,2,1,1
1045,32.0,1.0,1,16.0,1,0,2.0,3.0,deluxe,3.0,3.0,0,2,manager,400000.0,0,2,1,1
1046,42.0,1.0,1,6.0,0,1,2.0,3.0,deluxe,3.0,3.0,0,2,manager,306270.0,0,2,0,1
1047,30.0,1.0,1,7.0,0,0,2.0,3.0,basic,3.0,3.0,0,2,executive,300000.0,0,2,1,1
1048,50.0,0.0,1,12.0,0,1,2.0,3.0,standard,3.0,7.0,0,2,seniormanager,500000.0,0,1,1,1
1049,56.0,1.0,1,13.0,1,1,2.0,3.0,superdeluxe,3.0,1.0,0,2,manager,384405.0,0,2,1,1
1050,60.0,1.0,1,7.0,0,0,3.0,3.0,standard,3.0,2.0,0,2,seniormanager,343545.0,0,1,1,2
1051,45.0,0.0,1,10.0,2,0,2.0,3.0,deluxe,3.0,3.0,0,2,manager,331305.0,0,2,0,1
1052,46.0,1.0,1,10.0,1,0,2.0,4.0,deluxe,3.0,2.0,0,2,manager,331455.0,0,3,0,1
1053,52.0,1.0,2,30.0,1,1,3.0,3.0,deluxe,3.0,4.0,0,4,manager,366405.0,0,2,0,2
1054,21.0,0.0,2,10.0,1,1,2.0,3.0,basic,3.0,3.0,0,2,executive,255075.0,1,2,1,1
1055,,1.0,2,10.0,1,1,2.0,3.0,deluxe,3.0,1.0,0,1,manager,272730.0,0,0,0,1
1056,24.0,0.0,2,15.0,1,1,1.0,3.0,basic,3.0,2.0,0,2,executive,249480.0,0,0,1,0
1057,30.0,1.0,2,18.0,1,0,1.0,3.0,standard,3.0,3.0,0,2,seniormanager,360660.0,0,2,1,0
1058,31.0,0.0,2,13.0,1,0,1.0,3.0,standard,3.0,2.0,0,2,seniormanager,392745.0,0,0,1,0
1059,20.0,1.0,2,22.0,1,0,1.0,3.0,standard,3.0,2.0,0,2,seniormanager,345240.0,0,2,0,0
1060,34.0,0.0,2,9.0,0,0,1.0,3.0,deluxe,3.0,2.0,0,1,manager,259305.0,1,3,0,0
1061,58.0,1.0,2,8.0,2,1,2.0,3.0,superdeluxe,3.0,5.0,0,2,avp,506370.0,0,2,0,1
1062,30.0,0.0,2,,1,0,1.0,3.0,deluxe,3.0,2.0,0,2,manager,321765.0,0,0,0,0
1063,50.0,1.0,2,14.0,1,0,2.0,3.0,superdeluxe,4.0,7.0,0,2,avp,510000.0,0,0,0,1
1064,33.0,1.0,2,13.0,1,1,2.0,3.0,deluxe,3.0,2.0,0,1,manager,400000.0,0,2,0,1
1065,23.0,1.0,3,13.0,1,0,1.0,3.0,superdeluxe,4.0,3.0,0,2,avp,251550.0,1,0,1,0
1066,51.0,0.0,2,18.0,1,1,2.0,3.0,standard,4.0,6.0,0,2,seniormanager,508485.0,0,2,1,1
1067,28.0,0.0,2,10.0,0,0,1.0,3.0,deluxe,3.0,1.0,0,2,manager,300000.0,0,2,0,0
1068,34.0,0.0,2,16.0,1,0,1.0,3.0,deluxe,3.0,2.0,0,2,manager,277620.0,0,2,0,0
1069,23.0,1.0,2,8.0,1,0,1.0,3.0,basic,3.0,1.0,0,2,executive,256335.0,1,3,1,0
1070,47.0,0.0,2,8.0,0,0,1.0,3.0,standard,3.0,2.0,0,2,seniormanager,359895.0,0,3,1,0
1071,33.0,1.0,2,14.0,1,1,2.0,3.0,basic,3.0,2.0,0,1,executive,255825.0,0,3,1,1
1072,27.0,0.0,2,,1,0,2.0,3.0,deluxe,3.0,1.0,0,2,manager,300570.0,0,2,0,1
1073,38.0,0.0,2,31.0,0,1,2.0,3.0,deluxe,3.0,1.0,0,2,manager,310920.0,0,3,0,1
1074,52.0,1.0,2,9.0,0,0,3.0,3.0,deluxe,3.0,3.0,0,1,manager,382650.0,0,2,1,2
1075,53.0,1.0,1,7.0,0,0,3.0,3.0,king,3.0,6.0,0,4,executive,267270.0,0,2,0,2
1076,18.0,1.0,2,9.0,2,1,1.0,4.0,basic,4.0,4.0,1,2,executive,264585.0,1,0,0,0
1077,33.0,1.0,2,13.0,1,1,3.0,3.0,standard,3.0,2.0,0,3,seniormanager,348885.0,0,2,1,2
1078,28.0,1.0,2,24.0,1,0,3.0,3.0,deluxe,3.0,5.0,0,3,manager,303840.0,0,3,0,2
1079,34.0,1.0,2,8.0,2,0,3.0,3.0,deluxe,3.0,3.0,0,3,manager,320655.0,0,2,0,2
1080,43.0,1.0,2,15.0,2,0,3.0,3.0,king,4.0,2.0,0,3,vp,437670.0,0,3,1,2
1081,20.0,1.0,2,14.0,2,0,3.0,3.0,standard,4.0,3.0,0,3,seniormanager,425430.0,0,2,0,2
1082,29.0,1.0,3,9.0,0,1,3.0,3.0,deluxe,4.0,2.0,0,4,manager,264540.0,0,0,1,2
1083,29.0,0.0,3,8.0,0,1,3.0,3.0,standard,4.0,2.0,0,4,seniormanager,373575.0,0,2,0,2
1084,38.0,1.0,2,13.0,0,0,3.0,3.0,deluxe,3.0,3.0,0,4,manager,329325.0,0,2,1,2
1085,30.0,0.0,2,,0,1,3.0,3.0,deluxe,3.0,3.0,0,3,manager,321615.0,0,2,1,2
1086,,1.0,2,22.0,0,0,3.0,4.0,basic,3.0,3.0,0,4,executive,339855.0,0,2,0,2
1087,27.0,0.0,2,12.0,0,1,3.0,3.0,standard,3.0,1.0,1,3,seniormanager,396120.0,1,0,1,2
1088,46.0,0.0,2,7.0,0,0,2.0,4.0,king,3.0,6.0,0,1,vp,571785.0,0,3,0,1
1089,57.0,0.0,1,17.0,0,0,2.0,3.0,basic,3.0,1.0,1,1,executive,473370.0,0,2,0,1
1090,25.0,1.0,2,11.0,0,0,3.0,4.0,standard,3.0,3.0,1,1,executive,438555.0,0,3,0,2
1091,24.0,1.0,2,8.0,0,0,1.0,3.0,basic,3.0,4.0,1,2,executive,312690.0,0,0,0,0
1092,32.0,1.0,2,14.0,1,1,1.0,3.0,basic,4.0,1.0,1,2,executive,264600.0,1,3,0,0
