,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,Married,CarPossesion,NumberOfOffspring,Single,NumberOfFollowups > NumberOfPersonVisiting,ProductPitched_Designation,Income / child,MoneyforOneTrip,AllOfcontact,NumberOfPersonVisiting - NumberOfOffspring,ProdTaken
672,44,1.0,2.0,8,1.0,1.0,2.0,5,2.0,1.0,7,0.0,1.0,2.0,322,1.0,1.0,1,1,1,2_2,321.96780321967805,552.0,18,1.0,0
673,55,0.0,3.0,16,2.0,0.0,3.0,5,3.0,1.0,2,0.0,1.0,3.0,373,0.0,1.0,2,0,1,3_3,186.49067546622666,2238.0,26,1.0,0
674,32,0.0,2.0,9,2.0,1.0,3.0,5,4.0,1.0,5,0.0,2.0,4.0,271,0.0,0.0,2,0,1,4_4,135.49322533873305,650.4,19,1.0,1
675,34,0.0,2.0,20,1.0,1.0,3.0,5,4.0,1.0,2,0.0,2.0,4.0,316,3.0,1.0,2,1,1,4_4,157.99210039498024,1896.0,30,1.0,0
676,33,1.0,2.0,10,2.0,1.0,3.0,5,3.0,1.0,2,0.0,1.0,3.0,335,2.0,0.0,2,1,1,3_3,167.49162541872906,2010.0,20,1.0,0
677,24,1.0,2.0,10,2.0,1.0,2.0,5,2.0,1.0,3,0.0,1.0,2.0,339,2.0,0.0,1,1,1,2_2,338.96610338966104,1356.0,20,1.0,0
678,28,0.0,2.0,10,2.0,1.0,3.0,5,2.0,1.0,3,1.0,-1.0,2.0,367,1.0,0.0,2,1,1,2_2,183.49082545872704,1468.0,20,1.0,0
679,46,0.0,1.0,33,2.0,0.0,3.0,5,1.0,1.0,4,0.0,1.0,1.0,361,2.0,0.0,2,1,1,1_1,180.49097545122743,1083.0,43,1.0,0
680,36,1.0,1.0,28,1.0,0.0,2.0,5,2.0,1.0,3,0.0,1.0,2.0,300,2.0,0.0,1,1,1,2_2,299.97000299970006,1200.0,38,1.0,0
681,50,1.0,1.0,31,1.0,0.0,2.0,5,4.0,1.0,7,0.0,1.0,4.0,271,2.0,1.0,1,1,1,4_4,270.97290270972906,464.57142857142856,41,1.0,0
682,32,1.0,1.0,11,1.0,0.0,3.0,5,4.0,1.0,3,0.0,1.0,4.0,310,3.0,0.0,2,1,1,4_4,154.9922503874806,1240.0,21,1.0,0
683,45,0.0,1.0,12,1.0,1.0,2.0,5,2.0,1.0,3,0.0,2.0,2.0,360,1.0,0.0,1,1,1,2_2,359.96400359964,1440.0,22,1.0,0
684,36,1.0,1.0,15,2.0,1.0,2.0,5,4.0,1.0,2,0.0,1.0,4.0,315,2.0,0.0,1,1,1,4_4,314.96850314968503,1890.0,25,1.0,0
685,37,0.0,1.0,15,1.0,0.0,2.0,5,1.0,1.0,1,0.0,1.0,3.0,376,0.0,1.0,1,0,1,1_3,375.96240375962407,4512.0,25,1.0,0
686,41,0.0,1.0,17,1.0,0.0,2.0,5,4.0,0.0,1,0.0,1.0,1.0,375,3.0,1.0,1,1,1,4_1,374.96250374962506,4500.0,27,1.0,0
687,41,0.0,1.0,23,2.0,0.0,2.0,5,3.0,1.0,3,0.0,2.0,3.0,364,2.0,1.0,1,1,1,3_3,363.96360363963606,1456.0,33,1.0,0
688,42,1.0,1.0,7,2.0,1.0,2.0,5,4.0,1.0,1,0.0,2.0,4.0,320,2.0,1.0,1,1,1,4_4,319.96800319968,3840.0,17,1.0,0
689,43,1.0,1.0,28,1.0,0.0,2.0,5,2.0,1.0,5,0.0,2.0,2.0,300,3.0,1.0,1,1,1,2_2,299.97000299970006,720.0,38,1.0,0
690,35,1.0,1.0,7,2.0,1.0,2.0,5,4.0,1.0,3,0.0,1.0,4.0,307,2.0,1.0,1,1,1,4_4,306.969303069693,1228.0,17,1.0,1
691,38,1.0,1.0,10,2.0,1.0,3.0,5,0.0,0.0,5,0.0,1.0,0.0,460,0.0,0.0,2,0,1,0_0,229.98850057497123,1104.0,20,1.0,0
692,43,0.0,1.0,7,2.0,0.0,3.0,5,1.0,1.0,4,0.0,2.0,1.0,577,3.0,1.0,2,1,1,1_1,288.48557572121393,1731.0,17,1.0,0
693,52,1.0,1.0,15,2.0,1.0,2.0,5,1.0,1.0,5,1.0,1.0,1.0,499,3.0,1.0,1,1,1,1_1,498.950104989501,1197.6,25,1.0,0
694,34,0.0,1.0,12,1.0,1.0,2.0,4,4.0,1.0,3,0.0,1.0,4.0,269,2.0,0.0,1,1,1,4_4,268.97310268973104,1076.0,20,1.0,0
695,41,1.0,1.0,15,0.0,1.0,3.0,5,3.0,1.0,2,1.0,1.0,3.0,405,1.0,0.0,2,1,1,3_3,202.48987550622468,2430.0,25,1.0,0
696,34,1.0,2.0,10,0.0,0.0,3.0,6,4.0,1.0,7,0.0,-1.0,4.0,315,0.0,0.0,2,0,1,4_4,157.4921253937303,540.0,22,1.0,0
697,40,0.0,2.0,11,1.0,0.0,2.0,4,4.0,0.0,6,0.0,1.0,4.0,272,2.0,0.0,1,1,1,4_4,271.972802719728,544.0,19,1.0,0
698,41,1.0,2.0,6,2.0,1.0,3.0,6,2.0,1.0,4,0.0,1.0,2.0,421,2.0,0.0,2,1,1,2_2,210.48947552622366,1263.0,18,1.0,0
699,39,1.0,2.0,13,1.0,1.0,3.0,5,2.0,1.0,7,0.0,0.0,2.0,319,2.0,0.0,2,1,1,2_2,159.49202539873005,546.8571428571429,23,1.0,0
700,37,1.0,2.0,8,1.0,1.0,3.0,5,4.0,1.0,2,0.0,0.0,4.0,309,2.0,1.0,2,1,1,4_4,154.49227538623066,1854.0,18,1.0,0
701,34,1.0,2.0,16,2.0,1.0,3.0,5,2.0,1.0,3,0.0,-1.0,2.0,319,2.0,1.0,2,1,1,2_2,159.49202539873005,1276.0,26,1.0,0
702,25,1.0,2.0,14,2.0,0.0,3.0,5,2.0,1.0,5,0.0,0.0,2.0,298,2.0,1.0,2,1,1,2_2,148.99255037248136,715.2,24,1.0,0
703,33,0.0,2.0,17,2.0,0.0,3.0,5,2.0,1.0,3,0.0,0.0,2.0,325,2.0,1.0,2,1,1,2_2,162.49187540622967,1300.0,27,1.0,0
704,39,0.0,1.0,31,2.0,1.0,2.0,6,2.0,1.0,4,0.0,1.0,2.0,327,1.0,0.0,1,1,1,2_2,326.96730326967304,981.0,43,1.0,0
705,54,0.0,2.0,18,2.0,1.0,2.0,3,1.0,1.0,6,0.0,2.0,1.0,541,2.0,1.0,0,1,0,1_1,5410000.0,1082.0,24,2.0,0
706,51,1.0,2.0,17,2.0,1.0,2.0,3,1.0,1.0,5,0.0,1.0,1.0,556,3.0,1.0,0,1,0,1_1,5560000.0,1334.4,23,2.0,0
707,33,0.0,2.0,14,2.0,1.0,2.0,3,4.0,1.0,1,0.0,1.0,4.0,264,0.0,0.0,0,0,0,4_4,2640000.0,3168.0,20,2.0,0
708,32,0.0,1.0,11,1.0,1.0,3.0,5,4.0,0.0,7,0.0,-2.0,4.0,314,1.0,0.0,2,1,1,4_4,156.99215039248037,538.2857142857143,21,1.0,1
709,38,1.0,1.0,10,0.0,0.0,3.0,5,2.0,0.0,2,0.0,-1.0,2.0,327,0.0,1.0,2,0,1,2_2,163.49182540872954,1962.0,20,1.0,0
710,40,1.0,1.0,17,1.0,0.0,3.0,5,2.0,0.0,2,0.0,-1.0,2.0,383,1.0,0.0,2,1,1,2_2,191.49042547872605,2298.0,27,1.0,0
711,39,1.0,1.0,8,2.0,1.0,3.0,5,4.0,1.0,7,0.0,0.0,4.0,312,1.0,0.0,2,1,1,4_4,155.9922003899805,534.8571428571429,18,1.0,1
712,39,1.0,1.0,30,2.0,1.0,3.0,5,2.0,1.0,3,0.0,0.0,2.0,366,2.0,0.0,2,1,1,2_2,182.9908504574771,1464.0,40,1.0,0
713,42,0.0,2.0,14,2.0,1.0,2.0,3,2.0,1.0,2,1.0,1.0,2.0,363,2.0,0.0,0,1,0,2_2,3630000.0,2178.0,20,2.0,1
714,54,0.0,1.0,16,1.0,1.0,1.0,1,1.0,1.0,5,0.0,1.0,1.0,520,0.0,0.0,0,0,0,1_1,5200000.0,1248.0,18,1.0,0
715,46,1.0,1.0,31,0.0,1.0,1.0,3,1.0,1.0,2,0.0,-2.0,1.0,455,3.0,1.0,0,1,1,1_1,4550000.0,2730.0,37,1.0,0
716,42,1.0,2.0,32,2.0,1.0,3.0,4,1.0,1.0,5,0.0,1.0,1.0,548,3.0,1.0,0,1,0,1_1,5480000.0,1315.2,40,3.0,0
717,60,0.0,1.0,14,2.0,1.0,2.0,3,0.0,1.0,6,0.0,2.0,0.0,498,2.0,1.0,0,1,0,0_0,4980000.0,996.0,20,2.0,0
718,35,1.0,2.0,10,1.0,0.0,2.0,4,2.0,1.0,2,0.0,-1.0,2.0,353,1.0,0.0,1,1,1,2_2,352.964703529647,2118.0,18,1.0,0
719,28,1.0,3.0,10,1.0,0.0,3.0,4,4.0,1.0,3,0.0,-1.0,4.0,305,0.0,0.0,2,0,0,4_4,152.49237538123091,1220.0,18,1.0,0
720,47,1.0,2.0,34,1.0,0.0,2.0,4,2.0,1.0,3,0.0,-1.0,2.0,355,2.0,0.0,1,1,1,2_2,354.96450354964503,1420.0,42,1.0,0
721,32,0.0,3.0,17,1.0,0.0,2.0,4,2.0,1.0,3,0.0,0.0,2.0,316,1.0,1.0,1,1,1,2_2,315.96840315968404,1264.0,25,1.0,0
722,23,1.0,2.0,8,1.0,1.0,2.0,5,2.0,1.0,2,0.0,0.0,2.0,340,1.0,0.0,1,1,1,2_2,339.96600339966005,2040.0,18,1.0,0
723,37,1.0,2.0,17,2.0,0.0,3.0,5,2.0,1.0,3,0.0,-1.0,2.0,341,1.0,1.0,2,1,1,2_2,170.49147542622867,1364.0,27,1.0,1
724,37,1.0,2.0,32,2.0,1.0,2.0,5,2.0,1.0,3,0.0,0.0,2.0,344,1.0,0.0,1,1,1,2_2,343.96560343965604,1376.0,42,1.0,0
725,34,1.0,2.0,9,2.0,1.0,2.0,4,2.0,1.0,2,0.0,-1.0,2.0,330,3.0,0.0,1,1,1,2_2,329.96700329967,1980.0,17,1.0,0
726,39,1.0,2.0,16,2.0,1.0,3.0,4,2.0,1.0,2,0.0,0.0,2.0,329,1.0,0.0,2,1,0,2_2,164.4917754112294,1974.0,24,1.0,0
727,25,1.0,2.0,12,2.0,0.0,2.0,4,3.0,1.0,3,0.0,0.0,3.0,370,1.0,0.0,1,1,1,3_3,369.96300369963006,1480.0,20,1.0,0
728,43,1.0,2.0,32,1.0,0.0,2.0,4,2.0,1.0,7,1.0,-1.0,2.0,401,1.0,0.0,1,1,1,2_2,400.95990400959903,687.4285714285714,40,1.0,0
729,39,0.0,2.0,10,0.0,0.0,3.0,4,3.0,1.0,5,1.0,-1.0,3.0,376,1.0,1.0,2,1,0,3_3,187.99060046997647,902.4,18,1.0,0
730,39,1.0,2.0,13,1.0,1.0,2.0,4,3.0,1.0,2,0.0,-1.0,3.0,426,2.0,1.0,1,1,1,3_3,425.95740425957405,2556.0,21,1.0,0
731,47,1.0,3.0,7,2.0,1.0,2.0,1,1.0,1.0,1,1.0,2.0,1.0,496,2.0,1.0,0,1,0,1_1,4960000.0,5952.0,9,2.0,0
732,49,1.0,2.0,13,2.0,0.0,2.0,4,1.0,1.0,5,0.0,-1.0,1.0,466,3.0,1.0,1,1,1,1_1,465.95340465953404,1118.4,21,1.0,0
733,39,1.0,1.0,23,1.0,1.0,2.0,4,2.0,1.0,3,0.0,0.0,2.0,356,2.0,0.0,1,1,1,2_2,355.96440355964404,1424.0,31,1.0,0
734,57,1.0,1.0,11,0.0,1.0,2.0,4,3.0,1.0,5,0.0,-2.0,3.0,400,2.0,1.0,1,1,1,3_3,399.9600039996,960.0,19,1.0,0
735,33,0.0,1.0,9,1.0,0.0,2.0,4,4.0,1.0,3,0.0,0.0,4.0,304,3.0,1.0,1,1,1,4_4,303.96960303969604,1216.0,17,1.0,0
736,36,1.0,1.0,10,1.0,1.0,2.0,4,4.0,1.0,6,0.0,0.0,4.0,265,2.0,1.0,1,1,1,4_4,264.97350264973505,530.0,18,1.0,0
737,35,0.0,1.0,11,1.0,0.0,3.0,5,4.0,1.0,1,0.0,-1.0,4.0,307,2.0,0.0,2,1,1,4_4,153.4923253837308,3684.0,21,1.0,1
738,23,0.0,1.0,9,0.0,1.0,2.0,4,4.0,1.0,2,0.0,0.0,4.0,259,0.0,0.0,1,0,1,4_4,258.97410258974105,1554.0,17,1.0,1
739,33,0.0,1.0,14,1.0,0.0,2.0,5,4.0,1.0,3,0.0,-1.0,4.0,307,2.0,1.0,1,1,1,4_4,306.969303069693,1228.0,24,1.0,0
740,41,1.0,1.0,9,1.0,1.0,2.0,4,4.0,1.0,3,0.0,-1.0,4.0,300,2.0,0.0,1,1,1,4_4,299.97000299970006,1200.0,17,1.0,0
741,46,1.0,1.0,30,0.0,1.0,2.0,4,4.0,1.0,5,0.0,0.0,4.0,324,2.0,0.0,1,1,1,4_4,323.967603239676,777.6,38,1.0,0
742,44,1.0,2.0,12,1.0,1.0,2.0,4,4.0,1.0,2,0.0,0.0,4.0,498,0.0,1.0,1,0,1,4_4,497.9502049795021,2988.0,20,1.0,0
743,44,0.0,2.0,7,1.0,1.0,2.0,4,3.0,1.0,2,0.0,0.0,3.0,492,2.0,1.0,1,1,1,3_3,491.9508049195081,2952.0,15,1.0,0
744,45,1.0,2.0,12,1.0,1.0,2.0,4,2.0,1.0,5,0.0,-1.0,2.0,337,2.0,0.0,1,1,1,2_2,336.966303369663,808.8,20,1.0,0
745,29,1.0,2.0,8,2.0,1.0,2.0,4,3.0,1.0,1,0.0,1.0,3.0,350,1.0,0.0,0,1,1,3_3,3500000.0,4200.0,16,2.0,0
746,41,1.0,1.0,15,2.0,1.0,2.0,4,0.0,1.0,2,0.0,-1.0,0.0,533,2.0,1.0,1,1,1,0_0,532.946705329467,3198.0,23,1.0,0
747,57,0.0,1.0,13,2.0,1.0,2.0,4,0.0,1.0,4,1.0,0.0,0.0,567,2.0,1.0,1,1,1,0_0,566.943305669433,1701.0,21,1.0,1
748,59,0.0,1.0,7,1.0,1.0,2.0,3,0.0,1.0,2,0.0,2.0,0.0,496,0.0,1.0,0,0,0,0_0,4960000.0,2976.0,13,2.0,0
749,36,0.0,2.0,16,1.0,0.0,2.0,3,2.0,1.0,2,0.0,-1.0,2.0,260,2.0,1.0,1,1,0,2_2,259.97400259974,1560.0,22,1.0,1
750,38,1.0,2.0,20,1.0,1.0,2.0,3,2.0,1.0,5,0.0,-1.0,2.0,319,2.0,1.0,1,1,0,2_2,318.968103189681,765.6,26,1.0,0
751,42,1.0,1.0,15,2.0,0.0,2.0,4,2.0,1.0,4,0.0,-1.0,2.0,352,1.0,0.0,1,1,1,2_2,351.96480351964806,1056.0,23,1.0,0
752,49,1.0,1.0,18,2.0,0.0,2.0,5,4.0,1.0,3,1.0,0.0,2.0,369,2.0,0.0,1,1,1,4_2,368.96310368963105,1476.0,28,1.0,0
753,47,1.0,2.0,14,1.0,1.0,2.0,4,2.0,1.0,1,1.0,-1.0,2.0,300,3.0,0.0,1,1,1,2_2,299.97000299970006,3600.0,22,1.0,1
754,22,1.0,1.0,21,1.0,1.0,2.0,3,4.0,1.0,2,0.0,-1.0,4.0,274,0.0,1.0,1,0,0,4_4,273.972602739726,1644.0,27,1.0,0
755,47,1.0,2.0,14,1.0,0.0,3.0,4,3.0,1.0,1,0.0,-1.0,3.0,470,0.0,1.0,2,0,0,3_3,234.9882505874706,5640.0,22,1.0,0
756,56,1.0,1.0,14,1.0,1.0,2.0,3,4.0,1.0,7,0.0,-2.0,4.0,380,3.0,1.0,1,1,0,4_4,379.96200379962005,651.4285714285714,20,1.0,0
757,50,1.0,2.0,15,1.0,0.0,3.0,5,4.0,1.0,3,0.0,0.0,4.0,319,2.0,0.0,2,1,1,4_4,159.49202539873005,1276.0,25,1.0,0
758,37,0.0,2.0,16,1.0,1.0,2.0,4,3.0,1.0,3,0.0,1.0,3.0,373,3.0,1.0,1,1,1,3_3,372.96270372962704,1492.0,24,1.0,0
759,35,0.0,3.0,14,1.0,1.0,2.0,5,4.0,1.0,7,0.0,1.0,4.0,300,1.0,0.0,1,1,1,4_4,299.97000299970006,514.2857142857143,24,1.0,1
760,27,0.0,3.0,19,2.0,0.0,2.0,4,2.0,1.0,1,0.0,1.0,2.0,320,1.0,0.0,1,1,1,2_2,319.96800319968,3840.0,27,1.0,0
761,22,1.0,2.0,13,2.0,1.0,1.0,4,4.0,1.0,1,0.0,1.0,4.0,250,0.0,1.0,0,0,1,4_4,2500000.0,3000.0,21,1.0,1
762,30,1.0,2.0,7,2.0,1.0,3.0,5,4.0,1.0,3,0.0,-1.0,4.0,300,3.0,0.0,2,1,1,4_4,149.99250037498123,1200.0,17,1.0,0
763,29,1.0,2.0,14,1.0,1.0,2.0,5,3.0,1.0,3,0.0,-1.0,3.0,398,2.0,1.0,1,1,1,3_3,397.96020397960206,1592.0,24,1.0,0
764,33,1.0,1.0,9,1.0,1.0,2.0,5,4.0,1.0,3,0.0,0.0,4.0,350,2.0,1.0,1,1,1,4_4,349.96500349965004,1400.0,19,1.0,0
765,32,0.0,1.0,15,1.0,0.0,2.0,5,3.0,1.0,2,0.0,1.0,3.0,375,3.0,0.0,1,1,1,3_3,374.96250374962506,2250.0,25,1.0,0
766,52,0.0,1.0,14,2.0,1.0,1.0,4,1.0,1.0,6,0.0,2.0,1.0,541,0.0,1.0,0,0,1,1_1,5410000.0,1082.0,22,1.0,0
767,51,1.0,2.0,21,1.0,1.0,2.0,4,2.0,1.0,2,0.0,-2.0,2.0,334,2.0,0.0,1,1,1,2_2,333.96660333966605,2004.0,29,1.0,0
768,34,0.0,2.0,12,1.0,0.0,2.0,4,3.0,1.0,2,0.0,0.0,3.0,390,2.0,0.0,1,1,1,3_3,389.96100389961003,2340.0,20,1.0,0
769,34,1.0,2.0,14,1.0,1.0,2.0,4,3.0,1.0,2,0.0,0.0,3.0,419,2.0,0.0,1,1,1,3_3,418.95810418958104,2514.0,22,1.0,0
770,38,0.0,2.0,31,1.0,1.0,2.0,4,2.0,1.0,5,0.0,0.0,2.0,371,2.0,0.0,1,1,1,2_2,370.962903709629,890.4,39,1.0,0
771,35,0.0,2.0,23,1.0,0.0,2.0,4,4.0,0.0,5,0.0,-1.0,4.0,328,3.0,1.0,1,1,1,4_4,327.96720327967205,787.2,31,1.0,0
772,34,0.0,2.0,16,1.0,1.0,2.0,4,2.0,1.0,2,0.0,0.0,2.0,331,1.0,1.0,1,1,1,2_2,330.966903309669,1986.0,24,1.0,0
773,49,1.0,2.0,27,1.0,1.0,2.0,4,1.0,1.0,5,0.0,-1.0,1.0,413,2.0,1.0,1,1,1,1_1,412.95870412958703,991.2,35,1.0,0
774,26,1.0,2.0,12,1.0,0.0,3.0,4,4.0,0.0,5,0.0,0.0,4.0,313,3.0,1.0,2,1,0,4_4,156.49217539123043,751.2,20,1.0,1
775,29,0.0,3.0,34,1.0,0.0,2.0,5,2.0,1.0,3,0.0,0.0,2.0,324,1.0,0.0,1,1,1,2_2,323.967603239676,1296.0,44,1.0,0
776,27,1.0,2.0,29,1.0,1.0,2.0,4,2.0,1.0,3,0.0,0.0,2.0,320,2.0,0.0,1,1,1,2_2,319.96800319968,1280.0,37,1.0,0
777,27,1.0,2.0,16,0.0,1.0,3.0,4,4.0,0.0,7,0.0,-1.0,3.0,370,1.0,1.0,2,1,0,4_3,184.99075046247685,634.2857142857143,24,1.0,0
778,24,0.0,2.0,17,1.0,1.0,2.0,5,4.0,0.0,3,0.0,0.0,4.0,313,2.0,0.0,1,1,1,4_4,312.968703129687,1252.0,27,1.0,1
779,34,1.0,2.0,9,1.0,0.0,3.0,4,2.0,1.0,1,0.0,-2.0,3.0,330,0.0,1.0,2,0,0,2_3,164.99175041247935,3960.0,17,1.0,0
780,43,1.0,2.0,8,1.0,1.0,2.0,4,2.0,1.0,3,0.0,0.0,2.0,355,1.0,0.0,1,1,1,2_2,354.96450354964503,1420.0,16,1.0,0
781,31,1.0,2.0,26,1.0,1.0,2.0,4,2.0,1.0,3,0.0,-1.0,2.0,326,1.0,0.0,1,1,1,2_2,325.96740325967403,1304.0,34,1.0,0
782,32,1.0,3.0,9,1.0,1.0,2.0,4,4.0,1.0,2,0.0,-1.0,4.0,300,3.0,1.0,1,1,1,4_4,299.97000299970006,1800.0,17,1.0,1
783,25,0.0,2.0,16,1.0,1.0,3.0,4,4.0,1.0,2,0.0,-1.0,4.0,332,1.0,0.0,2,1,0,4_4,165.99170041497922,1992.0,24,1.0,0
784,41,1.0,2.0,7,1.0,0.0,3.0,4,2.0,1.0,2,0.0,0.0,2.0,386,3.0,0.0,2,1,0,2_2,192.99035048247586,2316.0,15,1.0,0
785,22,1.0,2.0,10,1.0,1.0,2.0,4,4.0,1.0,2,0.0,0.0,4.0,342,1.0,0.0,1,1,1,4_4,341.965803419658,2052.0,18,1.0,0
786,40,1.0,2.0,7,2.0,0.0,3.0,4,3.0,1.0,2,0.0,0.0,3.0,416,2.0,0.0,2,1,0,3_3,207.98960051997398,2496.0,15,1.0,0
787,43,1.0,2.0,7,2.0,1.0,2.0,4,2.0,1.0,2,0.0,0.0,2.0,340,2.0,1.0,1,1,1,2_2,339.96600339966005,2040.0,15,1.0,0
788,22,1.0,2.0,14,2.0,0.0,2.0,4,4.0,0.0,2,0.0,0.0,4.0,306,1.0,1.0,1,1,1,4_4,305.96940305969406,1836.0,22,1.0,0
789,40,1.0,2.0,9,2.0,1.0,2.0,4,3.0,1.0,5,0.0,0.0,3.0,361,2.0,0.0,1,1,1,3_3,360.96390360963903,866.4,17,1.0,0
790,39,1.0,3.0,9,2.0,1.0,2.0,4,3.0,1.0,5,0.0,0.0,3.0,490,1.0,0.0,1,1,1,3_3,489.95100489951005,1176.0,17,1.0,1
791,30,0.0,3.0,12,2.0,0.0,3.0,4,2.0,1.0,2,0.0,-1.0,2.0,331,1.0,1.0,2,1,0,2_2,165.49172541372928,1986.0,20,1.0,0
792,39,0.0,3.0,7,2.0,1.0,3.0,4,2.0,0.0,7,0.0,-1.0,2.0,343,1.0,0.0,2,1,0,2_2,171.49142542872855,588.0,15,1.0,0
793,54,1.0,2.0,35,2.0,0.0,2.0,5,2.0,1.0,5,0.0,0.0,2.0,350,3.0,0.0,1,1,1,2_2,349.96500349965004,840.0,45,1.0,0
794,49,1.0,2.0,12,2.0,1.0,2.0,4,2.0,1.0,1,0.0,0.0,2.0,304,2.0,1.0,1,1,1,2_2,303.96960303969604,3648.0,20,1.0,0
795,41,1.0,2.0,14,2.0,1.0,3.0,4,2.0,1.0,2,0.0,0.0,2.0,450,3.0,1.0,2,1,0,2_2,224.98875056247186,2700.0,22,1.0,0
796,43,0.0,2.0,7,2.0,1.0,2.0,4,2.0,1.0,2,0.0,0.0,2.0,328,1.0,1.0,1,1,1,2_2,327.96720327967205,1968.0,15,1.0,0
797,43,1.0,2.0,7,2.0,1.0,2.0,4,2.0,1.0,5,0.0,-1.0,2.0,323,3.0,1.0,1,1,1,2_2,322.96770322967706,775.2,15,1.0,0
798,36,1.0,2.0,10,2.0,1.0,2.0,4,4.0,1.0,1,0.0,0.0,4.0,260,0.0,0.0,1,0,1,4_4,259.97400259974,3120.0,18,1.0,0
799,52,1.0,2.0,11,2.0,1.0,2.0,4,0.0,0.0,3,0.0,-1.0,2.0,404,2.0,0.0,1,1,1,0_2,403.95960403959606,1616.0,19,1.0,0
800,26,0.0,2.0,16,1.0,0.0,2.0,4,4.0,0.0,2,1.0,0.0,4.0,319,3.0,1.0,1,1,1,4_4,318.968103189681,1914.0,24,1.0,0
801,38,1.0,2.0,22,2.0,1.0,2.0,4,2.0,1.0,5,1.0,-1.0,2.0,352,1.0,0.0,1,1,1,2_2,351.96480351964806,844.8,30,1.0,0
802,35,0.0,3.0,16,1.0,0.0,2.0,5,2.0,1.0,2,0.0,0.0,2.0,318,3.0,0.0,1,1,1,2_2,317.968203179682,1908.0,26,1.0,0
803,38,1.0,1.0,9,0.0,1.0,3.0,4,4.0,1.0,2,0.0,-1.0,4.0,491,2.0,0.0,2,1,0,4_4,245.48772561371928,2946.0,17,1.0,0
804,59,0.0,1.0,17,1.0,1.0,2.0,4,1.0,0.0,1,0.0,-1.0,1.0,454,3.0,1.0,1,1,1,1_1,453.95460453954604,5448.0,25,1.0,0
805,52,1.0,1.0,33,0.0,1.0,2.0,4,1.0,0.0,2,0.0,0.0,1.0,540,1.0,1.0,1,1,1,1_1,539.9460053994601,3240.0,41,1.0,0
806,43,1.0,1.0,8,1.0,0.0,3.0,4,3.0,1.0,2,0.0,-1.0,3.0,383,3.0,0.0,2,1,0,3_3,191.49042547872605,2298.0,16,1.0,0
807,41,1.0,1.0,14,1.0,0.0,2.0,5,0.0,1.0,2,0.0,-1.0,0.0,542,2.0,1.0,1,1,1,0_0,541.9458054194581,3252.0,24,1.0,0
808,44,1.0,1.0,15,0.0,1.0,3.0,5,4.0,1.0,5,0.0,-1.0,4.0,300,2.0,0.0,2,1,1,4_4,149.99250037498123,720.0,25,1.0,0
809,24,0.0,1.0,14,1.0,1.0,2.0,5,4.0,1.0,2,0.0,-1.0,4.0,255,0.0,0.0,1,0,1,4_4,254.97450254974504,1530.0,24,1.0,1
810,40,1.0,1.0,15,1.0,1.0,2.0,5,4.0,1.0,3,0.0,-1.0,4.0,268,2.0,0.0,1,1,1,4_4,267.973202679732,1072.0,25,1.0,1
811,31,1.0,1.0,8,1.0,1.0,2.0,5,3.0,1.0,2,0.0,0.0,3.0,400,1.0,0.0,1,1,1,3_3,399.9600039996,2400.0,18,1.0,0
812,32,1.0,1.0,15,1.0,1.0,2.0,4,4.0,1.0,8,0.0,0.0,4.0,318,0.0,0.0,1,0,1,4_4,317.968203179682,477.0,23,1.0,1
813,56,1.0,1.0,9,0.0,0.0,3.0,4,3.0,1.0,5,0.0,-2.0,3.0,361,2.0,0.0,2,1,0,3_3,180.49097545122743,866.4,17,1.0,0
814,41,1.0,1.0,9,1.0,0.0,2.0,4,4.0,1.0,2,0.0,0.0,4.0,260,3.0,1.0,1,1,1,4_4,259.97400259974,1560.0,17,1.0,0
815,52,1.0,1.0,10,0.0,1.0,3.0,4,3.0,1.0,2,0.0,0.0,3.0,363,1.0,1.0,2,1,0,3_3,181.4909254537273,2178.0,18,1.0,0
816,36,1.0,1.0,7,1.0,1.0,2.0,4,4.0,1.0,2,0.0,0.0,4.0,366,3.0,0.0,1,1,1,4_4,365.963403659634,2196.0,15,1.0,0
817,24,0.0,1.0,23,1.0,0.0,2.0,4,4.0,1.0,2,0.0,0.0,4.0,309,3.0,1.0,1,1,1,4_4,308.96910308969103,1854.0,31,1.0,0
818,41,1.0,1.0,6,2.0,1.0,2.0,4,2.0,1.0,2,0.0,-1.0,2.0,320,1.0,0.0,1,1,1,2_2,319.96800319968,1920.0,14,1.0,0
819,37,0.0,1.0,17,2.0,0.0,2.0,4,2.0,1.0,3,0.0,-1.0,2.0,328,0.0,0.0,1,0,1,2_2,327.96720327967205,1312.0,25,1.0,0
820,25,1.0,1.0,8,2.0,1.0,3.0,4,4.0,1.0,2,0.0,-1.0,4.0,460,2.0,0.0,2,1,0,4_4,229.98850057497123,2760.0,16,1.0,0
821,22,1.0,1.0,7,2.0,0.0,3.0,4,4.0,1.0,2,0.0,-1.0,4.0,296,3.0,1.0,2,1,0,4_4,147.9926003699815,1776.0,15,1.0,0
822,41,0.0,1.0,13,2.0,0.0,2.0,4,3.0,1.0,2,0.0,-1.0,3.0,391,2.0,1.0,1,1,1,3_3,390.96090390960904,2346.0,21,1.0,0
